Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
11.11.2023 21:00;11.11.2023 22:00;102,58;95,36;102,58;102,58;102,58;102,58;102,58;89,96;102,58;102,58;24,80;113,57;102,58;-;115,90;102,58;102,58
11.11.2023 22:00;11.11.2023 23:00;92,38;87,00;92,38;92,38;92,38;92,38;92,38;87,46;92,38;92,38;22,99;107,46;92,38;-;114,52;92,38;92,38
11.11.2023 23:00;12.11.2023 00:00;87,41;81,87;87,41;87,41;87,41;87,41;87,41;84,10;87,41;87,41;20,77;96,45;87,41;-;114,45;87,41;87,41
12.11.2023 00:00;12.11.2023 01:00;89,54;82,73;89,63;89,54;89,54;89,65;89,58;84,89;88,91;88,16;21,88;91,57;86,73;-;121,57;88,66;88,24
12.11.2023 01:00;12.11.2023 02:00;85,36;79,60;85,36;85,36;85,36;85,36;85,36;82,63;85,36;85,36;21,40;88,66;85,36;-;125,00;85,36;85,36
12.11.2023 02:00;12.11.2023 03:00;85,25;78,44;85,19;85,25;85,25;83,41;85,37;82,61;83,11;84,26;21,07;83,13;84,23;-;122,00;83,41;83,49
12.11.2023 03:00;12.11.2023 04:00;83,35;75,91;82,99;83,35;83,35;70,77;84,40;80,77;81,93;82,77;20,78;81,24;82,62;-;121,57;81,14;82,04
12.11.2023 04:00;12.11.2023 05:00;84,13;72,99;82,15;84,13;84,13;41,46;86,76;81,52;79,25;82,17;20,86;78,78;81,64;-;121,57;76,52;79,61
12.11.2023 05:00;12.11.2023 06:00;86,88;78,35;86,40;86,88;86,88;68,26;88,32;84,02;84,77;86,02;21,35;83,17;85,79;-;121,57;83,60;84,92
12.11.2023 06:00;12.11.2023 07:00;86,24;78,91;85,79;86,24;86,24;73,95;87,25;83,73;84,73;85,55;20,51;88,64;85,41;-;123,57;83,96;84,83
12.11.2023 07:00;12.11.2023 08:00;86,61;79,27;85,10;86,61;86,61;73,21;87,28;83,93;85,01;85,89;21,65;90,86;85,78;-;126,19;84,16;85,11
12.11.2023 08:00;12.11.2023 09:00;87,62;81,34;87,26;87,62;87,62;81,35;88,04;84,91;86,84;87,26;22,83;93,85;87,21;-;121,57;86,45;86,89
12.11.2023 09:00;12.11.2023 10:00;89,75;84,21;89,75;89,75;89,75;89,75;89,75;86,96;89,75;89,75;25,14;96,17;89,75;-;120,00;89,75;89,75
12.11.2023 10:00;12.11.2023 11:00;88,61;83,37;88,58;88,61;88,61;87,96;88,66;85,87;88,51;88,58;28,95;94,22;88,57;-;125,00;88,49;88,54
12.11.2023 11:00;12.11.2023 12:00;86,67;81,45;85,62;86,67;86,67;82,84;86,62;83,98;86,09;86,48;30,49;94,00;86,45;-;120,07;85,99;86,26
12.11.2023 12:00;12.11.2023 13:00;88,09;83,06;88,09;88,09;88,09;88,09;88,09;85,36;88,09;88,09;31,25;92,35;88,09;-;120,00;88,09;88,09
12.11.2023 13:00;12.11.2023 14:00;89,02;82,28;88,19;89,02;89,02;75,01;90,00;86,44;86,75;88,22;31,96;92,37;88,06;-;119,23;86,41;87,41
12.11.2023 14:00;12.11.2023 15:00;93,75;85,56;92,60;93,75;93,75;73,59;94,97;90,67;90,56;92,59;32,53;93,83;92,37;-;119,89;89,97;91,41
12.11.2023 15:00;12.11.2023 16:00;109,52;99,96;108,70;109,52;109,52;95,29;110,38;96,98;107,74;108,69;33,81;110,35;108,57;-;124,29;106,83;107,85
12.11.2023 16:00;12.11.2023 17:00;123,81;110,16;112,74;123,81;123,81;97,48;122,51;108,98;120,06;122,59;37,22;120,10;122,47;-;121,57;119,22;121,11
12.11.2023 17:00;12.11.2023 18:00;138,27;127,21;134,96;138,27;138,27;80,52;141,96;129,90;129,04;133,03;109,92;129,02;134,44;-;127,32;127,32;131,48
12.11.2023 18:00;12.11.2023 19:00;131,64;120,27;123,47;131,64;131,64;114,56;130,49;119,49;129,27;130,89;49,98;130,74;130,82;-;128,71;128,71;129,94
12.11.2023 19:00;12.11.2023 20:00;125,41;119,68;121,08;125,41;125,41;100,70;126,00;101,56;121,58;124,07;122,40;124,39;123,89;-;125,99;120,82;122,61
12.11.2023 20:00;12.11.2023 21:00;116,80;108,80;106,55;116,80;116,80;77,80;116,80;95,09;111,08;114,35;109,98;117,01;114,49;-;121,67;110,21;112,44
12.11.2023 21:00;12.11.2023 22:00;107,33;99,93;107,33;107,33;107,33;107,33;107,33;93,97;107,33;107,33;36,58;110,08;107,33;-;120,00;107,33;107,33
12.11.2023 22:00;12.11.2023 23:00;100,14;93,13;100,14;100,14;100,14;100,14;100,14;89,34;100,14;100,14;34,26;99,75;100,14;-;121,51;100,14;100,14
12.11.2023 23:00;13.11.2023 00:00;88,02;83,24;88,02;88,02;88,02;88,02;88,02;85,20;88,02;88,02;33,10;93,23;88,02;-;121,57;88,02;88,02
13.11.2023 00:00;13.11.2023 01:00;91,26;85,81;91,26;91,26;91,26;91,26;91,26;85,87;91,26;91,26;34,98;92,97;91,26;-;127,84;91,26;91,26
13.11.2023 01:00;13.11.2023 02:00;86,82;82,10;86,82;86,82;86,82;86,82;86,82;84,04;86,82;86,82;34,91;89,63;86,82;-;127,41;86,82;86,82
13.11.2023 02:00;13.11.2023 03:00;87,00;81,89;87,00;87,00;87,00;87,00;87,00;81,13;87,00;87,00;35,01;88,63;87,00;-;127,41;87,00;87,00
13.11.2023 03:00;13.11.2023 04:00;87,25;80,83;82,76;87,25;87,25;80,97;87,25;79,73;86,63;86,94;35,89;87,48;86,93;-;120,64;86,24;86,65
13.11.2023 04:00;13.11.2023 05:00;89,27;78,44;74,05;87,36;87,36;62,03;85,28;76,45;86,64;88,04;39,05;88,63;88,00;-;118,81;84,89;86,72
13.11.2023 05:00;13.11.2023 06:00;93,26;82,86;76,74;93,26;93,26;66,94;88,56;79,91;90,93;91,83;42,77;95,16;92,11;-;117,64;89,55;90,87
13.11.2023 06:00;13.11.2023 07:00;124,50;100,14;77,23;101,18;101,18;50,05;112,20;83,46;120,25;112,98;101,18;118,38;123,45;-;120,64;116,26;121,04
13.11.2023 07:00;13.11.2023 08:00;142,09;125,30;109,32;134,21;135,60;90,00;134,21;95,40;135,99;129,41;135,60;138,77;139,83;-;133,60;133,60;137,21
13.11.2023 08:00;13.11.2023 09:00;151,79;136,82;123,48;145,00;148,15;107,00;145,00;119,23;146,52;132,97;148,15;139,72;149,84;-;144,46;144,46;147,60
13.11.2023 09:00;13.11.2023 10:00;133,05;122,44;105,86;125,90;129,86;90,59;125,90;122,25;128,87;131,54;129,86;124,71;131,54;-;129,55;126,81;129,61
13.11.2023 10:00;13.11.2023 11:00;121,78;117,04;110,23;118,86;118,86;103,76;118,86;115,41;120,00;121,14;118,86;120,37;121,14;-;125,00;119,13;120,32
13.11.2023 11:00;13.11.2023 12:00;123,01;108,02;101,25;100,62;100,62;88,70;116,67;97,69;118,81;121,61;100,62;120,02;121,58;-;117,51;117,51;119,92
13.11.2023 12:00;13.11.2023 13:00;121,34;101,44;90,16;92,75;92,75;77,56;108,50;90,07;115,96;119,52;92,75;116,33;119,48;-;114,50;114,50;117,39
13.11.2023 13:00;13.11.2023 14:00;113,37;97,82;78,33;92,49;92,49;59,25;101,61;89,81;118,98;116,77;92,49;116,34;117,47;-;114,50;113,67;117,68
13.11.2023 14:00;13.11.2023 15:00;96,44;95,20;71,57;83,92;83,92;58,41;88,25;83,92;125,66;136,62;83,92;116,35;114,66;-;123,62;119,09;127,10
13.11.2023 15:00;13.11.2023 16:00;87,31;90,45;56,56;80,13;80,13;40,10;80,13;80,13;124,01;138,41;80,13;119,98;115,27;-;129,55;129,55;137,35
13.11.2023 16:00;13.11.2023 17:00;81,18;92,61;61,59;78,67;78,67;51,09;78,67;78,67;130,88;153,37;78,67;119,95;108,46;-;134,91;134,91;169,20
13.11.2023 17:00;13.11.2023 18:00;82,27;97,40;85,46;80,29;80,29;86,22;91,33;80,29;123,73;147,69;80,29;121,62;94,18;-;149,43;149,43;241,44
13.11.2023 18:00;13.11.2023 19:00;85,73;97,08;92,08;80,00;80,00;94,02;96,00;80,00;115,04;143,25;80,00;119,00;88,51;-;150,32;150,32;259,76
13.11.2023 19:00;13.11.2023 20:00;81,27;94,72;105,00;73,36;73,36;104,57;87,60;73,36;113,06;135,79;73,36;115,74;86,70;-;145,30;145,30;242,44
13.11.2023 20:00;13.11.2023 21:00;74,94;81,47;87,74;64,65;46,56;86,99;76,80;70,03;97,75;121,16;46,56;112,18;85,76;-;129,37;107,52;138,39
13.11.2023 21:00;13.11.2023 22:00;61,36;69,13;62,47;61,36;42,96;63,98;61,99;64,32;86,07;87,36;42,96;116,92;70,08;-;125,50;93,71;128,36
13.11.2023 22:00;13.11.2023 23:00;51,07;61,76;55,00;51,07;37,31;55,10;61,48;59,81;72,12;78,53;37,31;114,76;56,86;-;119,22;77,00;105,88
13.11.2023 23:00;14.11.2023 00:00;10,10;44,71;55,33;30,01;30,01;45,92;30,01;54,21;24,48;74,57;30,01;99,88;17,38;-;114,50;28,26;35,36
14.11.2023 00:00;14.11.2023 01:00;10,07;36,19;11,26;36,81;36,81;12,49;10,60;54,20;22,43;65,49;36,81;95,10;16,04;-;110,10;33,57;26,71
14.11.2023 01:00;14.11.2023 02:00;1,05;31,41;2,17;35,83;35,83;3,30;1,48;53,79;13,30;63,92;35,83;91,64;8,47;-;103,75;22,14;20,35
14.11.2023 02:00;14.11.2023 03:00;-0,01;29,91;0,88;34,92;34,92;1,90;0,29;53,57;11,01;59,20;34,92;90,02;7,34;-;103,75;18,01;18,58
14.11.2023 03:00;14.11.2023 04:00;-0,08;29,37;0,53;34,44;34,44;1,30;0,08;53,84;9,67;58,92;34,44;88,28;7,12;-;103,75;14,84;17,61
14.11.2023 04:00;14.11.2023 05:00;-0,04;30,10;0,78;34,26;34,26;1,60;0,32;54,34;9,56;66,41;34,26;88,28;7,03;-;108,34;14,73;17,34
14.11.2023 05:00;14.11.2023 06:00;1,04;34,56;2,91;36,55;36,55;4,74;1,82;54,60;19,88;78,88;36,55;92,59;15,13;-;107,00;34,73;26,57
14.11.2023 06:00;14.11.2023 07:00;46,60;64,47;49,32;46,60;46,60;52,00;47,63;60,07;76,84;96,81;46,60;109,81;76,84;-;126,92;94,11;139,95
14.11.2023 07:00;14.11.2023 08:00;76,91;86,46;80,03;76,91;71,82;81,61;80,03;71,82;97,47;101,42;71,82;108,11;110,00;-;138,16;104,33;113,77
14.11.2023 08:00;14.11.2023 09:00;82,17;90,69;90,84;80,19;80,19;89,42;96,31;80,19;91,55;98,63;80,19;110,05;100,00;-;153,03;99,98;100,00
14.11.2023 09:00;14.11.2023 10:00;77,86;84,57;82,44;76,51;76,51;81,75;86,46;76,51;83,04;90,14;76,51;112,08;88,31;-;143,69;88,25;88,31
14.11.2023 10:00;14.11.2023 11:00;72,62;78,24;73,91;72,62;72,62;73,76;74,80;72,62;74,50;81,03;72,62;117,61;74,53;-;128,07;76,90;77,04
14.11.2023 11:00;14.11.2023 12:00;72,82;77,08;72,82;72,82;71,84;72,82;72,82;72,82;72,82;75,50;71,84;118,91;72,82;-;126,50;72,82;72,82
14.11.2023 12:00;14.11.2023 13:00;75,06;79,57;75,08;75,06;73,25;75,08;75,08;75,06;76,77;82,26;73,25;117,62;76,77;-;121,31;77,67;78,65
14.11.2023 13:00;14.11.2023 14:00;75,09;81,68;75,22;75,09;73,29;75,53;75,22;75,09;81,41;89,68;73,29;118,24;86,47;-;121,84;82,94;85,42
14.11.2023 14:00;14.11.2023 15:00;81,01;86,97;82,78;79,77;79,07;81,71;86,38;79,77;86,97;93,18;79,07;117,64;90,35;-;130,00;88,54;89,96
14.11.2023 15:00;14.11.2023 16:00;90,06;96,19;91,22;86,00;86,00;87,55;100,60;86,00;99,76;110,43;86,00;117,62;106,92;-;143,47;101,58;105,03
14.11.2023 16:00;14.11.2023 17:00;90,80;96,37;85,94;88,62;88,62;79,83;98,91;88,62;103,95;112,68;88,62;116,09;108,22;-;150,02;111,93;108,95
14.11.2023 17:00;14.11.2023 18:00;117,61;107,73;109,28;95,20;95,20;97,79;132,80;95,20;118,96;111,10;95,20;117,49;116,84;-;150,02;123,40;116,62
14.11.2023 18:00;14.11.2023 19:00;119,81;109,77;119,97;93,29;93,29;118,14;126,03;93,29;121,44;110,16;93,29;119,35;119,23;-;145,76;125,08;122,85
14.11.2023 19:00;14.11.2023 20:00;116,96;106,44;116,99;88,35;88,35;117,02;116,97;88,35;117,18;116,51;88,35;115,87;116,86;-;142,66;117,64;117,51
14.11.2023 20:00;14.11.2023 21:00;100,43;95,01;100,35;87,09;79,94;100,43;100,45;87,09;102,15;99,15;79,94;110,01;98,51;-;128,85;106,61;122,10
14.11.2023 21:00;14.11.2023 22:00;89,74;87,80;89,86;89,56;70,06;88,52;93,40;86,96;92,78;88,14;70,06;110,03;86,43;-;122,84;100,31;129,23
14.11.2023 22:00;14.11.2023 23:00;89,11;87,29;92,32;88,75;62,01;91,29;96,16;86,35;89,87;89,25;62,01;112,73;89,45;-;115,95;89,83;89,58
14.11.2023 23:00;15.11.2023 00:00;85,50;81,26;85,50;85,50;53,97;85,50;85,50;82,85;85,50;85,50;53,97;104,59;85,50;-;103,75;85,50;85,50
15.11.2023 00:00;15.11.2023 01:00;81,10;81,91;81,10;81,10;81,10;81,10;81,10;81,10;81,10;81,10;81,10;90,03;81,10;-;104,52;81,10;81,10
15.11.2023 01:00;15.11.2023 02:00;76,42;77,46;76,42;76,42;76,42;76,42;76,42;76,42;76,42;76,42;76,42;87,85;76,42;-;97,29;76,42;76,42
15.11.2023 02:00;15.11.2023 03:00;72,90;73,40;72,90;72,90;72,90;72,90;72,90;72,90;72,90;72,90;72,90;78,36;72,90;-;90,87;72,90;72,90
15.11.2023 03:00;15.11.2023 04:00;70,69;70,55;70,69;70,69;70,69;70,69;70,69;70,69;70,69;70,69;70,69;69,16;70,69;-;84,45;70,69;70,69
15.11.2023 04:00;15.11.2023 05:00;74,45;74,63;74,45;74,45;74,45;74,45;74,45;74,45;74,45;74,45;74,45;76,47;74,45;-;95,00;74,45;74,45
15.11.2023 05:00;15.11.2023 06:00;82,28;82,02;81,14;82,28;82,28;80,68;81,99;80,68;84,84;75,22;80,68;91,01;81,40;-;104,01;90,57;81,96
15.11.2023 06:00;15.11.2023 07:00;103,08;100,79;96,94;103,08;103,08;93,55;101,27;98,69;103,50;98,69;98,69;109,01;102,22;-;111,97;106,70;102,26
15.11.2023 07:00;15.11.2023 08:00;123,19;120,55;116,71;123,19;123,19;112,67;121,36;119,61;120,31;122,19;122,19;122,07;122,51;-;128,40;128,40;122,98
15.11.2023 08:00;15.11.2023 09:00;128,59;126,15;121,72;128,59;128,59;117,72;126,23;124,60;127,98;128,59;128,59;126,86;128,15;-;132,26;128,54;128,54
15.11.2023 09:00;15.11.2023 10:00;121,29;117,56;110,04;121,29;121,29;103,41;117,48;118,03;119,61;121,29;121,29;118,76;120,69;-;128,40;119,61;120,18
15.11.2023 10:00;15.11.2023 11:00;112,78;108,95;100,10;112,78;112,78;92,59;108,46;109,51;110,71;112,02;112,78;114,77;111,97;-;113,40;109,86;111,09
15.11.2023 11:00;15.11.2023 12:00;99,84;98,34;90,84;99,84;99,84;85,50;96,82;96,94;98,36;99,28;99,84;115,23;99,25;-;108,30;97,75;98,63
15.11.2023 12:00;15.11.2023 13:00;97,36;95,36;86,04;97,36;97,36;84,42;90,94;94,73;95,56;96,61;97,36;112,06;96,53;-;95,56;95,04;95,91
15.11.2023 13:00;15.11.2023 14:00;101,09;97,76;85,55;101,09;101,09;83,35;92,46;97,96;98,62;100,08;101,09;114,12;99,95;-;102,50;97,91;99,10
15.11.2023 14:00;15.11.2023 15:00;106,27;101,03;85,64;106,27;106,27;82,51;94,55;102,97;102,74;104,79;106,27;114,68;104,64;-;122,24;101,76;103,43
15.11.2023 15:00;15.11.2023 16:00;121,21;113,83;98,26;121,21;121,21;84,52;113,76;117,45;117,85;121,21;121,21;115,44;120,00;-;132,26;116,68;118,86
15.11.2023 16:00;15.11.2023 17:00;122,96;119,02;110,28;122,96;122,96;102,94;119,21;119,64;123,65;122,96;122,96;119,06;122,65;-;152,42;126,88;123,55
15.11.2023 17:00;15.11.2023 18:00;127,84;126,15;122,92;127,84;127,84;120,20;126,60;124,13;128,62;127,84;127,84;128,80;125,00;-;156,25;136,84;145,07
15.11.2023 18:00;15.11.2023 19:00;129,90;130,23;129,90;129,90;129,90;129,90;129,90;126,38;129,90;129,90;129,90;137,02;129,90;-;156,25;129,90;129,90
15.11.2023 19:00;15.11.2023 20:00;121,08;121,50;121,08;121,08;121,08;121,09;121,08;117,32;121,12;121,08;121,08;129,43;121,08;-;148,00;121,20;121,11
15.11.2023 20:00;15.11.2023 21:00;110,10;110,64;110,44;109,90;109,90;110,51;109,90;106,69;110,72;109,90;109,90;118,97;110,18;-;135,00;111,67;110,50
15.11.2023 21:00;15.11.2023 22:00;97,50;98,70;97,65;97,50;97,50;97,76;97,50;94,70;98,39;97,50;97,50;112,10;97,63;-;130,00;99,70;98,16
15.11.2023 22:00;15.11.2023 23:00;91,66;93,51;91,66;91,66;91,66;91,66;91,66;91,66;91,66;91,66;91,66;111,96;91,66;-;123,04;91,66;91,66
15.11.2023 23:00;16.11.2023 00:00;84,21;85,84;84,21;84,21;84,21;84,21;84,21;84,21;84,21;84,21;84,21;102,19;84,21;-;120,21;84,21;84,21
16.11.2023 00:00;16.11.2023 01:00;85,46;88,34;85,48;85,46;85,46;85,48;85,46;85,46;85,47;85,47;85,46;117,12;85,47;-;108,60;85,47;85,47
16.11.2023 01:00;16.11.2023 02:00;83,25;85,37;83,31;83,25;83,25;83,29;83,40;83,25;83,27;88,25;83,25;101,30;83,26;-;103,91;83,26;83,26
16.11.2023 02:00;16.11.2023 03:00;75,12;81,85;84,57;75,12;75,45;82,06;95,57;75,45;75,96;88,28;75,45;96,48;75,96;-;103,91;76,89;76,19
16.11.2023 03:00;16.11.2023 04:00;74,06;80,73;82,14;74,06;74,68;79,90;95,57;74,68;74,06;88,28;74,68;95,20;74,75;-;103,91;75,51;74,99
16.11.2023 04:00;16.11.2023 05:00;81,10;85,76;88,12;81,10;81,10;84,81;98,30;81,10;81,10;86,15;81,10;99,21;81,28;-;107,67;81,66;81,34
16.11.2023 05:00;16.11.2023 06:00;87,03;93,01;92,89;87,03;87,03;91,21;103,20;87,03;88,79;92,27;87,03;118,19;88,44;-;115,53;91,44;91,42
16.11.2023 06:00;16.11.2023 07:00;100,06;105,84;102,72;99,85;99,85;102,52;105,00;96,95;106,55;125,41;99,85;120,59;104,91;-;133,01;109,01;114,38
16.11.2023 07:00;16.11.2023 08:00;126,90;126,45;126,90;126,90;126,90;126,90;126,90;122,97;126,90;126,90;126,90;125,87;126,90;-;150,75;126,90;126,90
16.11.2023 08:00;16.11.2023 09:00;129,99;130,00;129,99;129,99;129,99;129,99;129,99;129,99;129,99;129,99;129,99;130,12;129,99;-;173,00;129,99;129,99
16.11.2023 09:00;16.11.2023 10:00;128,59;128,40;128,59;128,59;128,59;128,59;128,59;128,59;128,59;128,59;128,59;126,46;128,59;-;149,10;128,59;128,59
16.11.2023 10:00;16.11.2023 11:00;120,10;120,47;120,10;120,10;120,10;120,10;120,10;120,10;120,10;120,10;120,10;124,19;120,10;-;133,04;120,10;120,10
16.11.2023 11:00;16.11.2023 12:00;116,62;117,39;116,62;116,62;116,62;116,62;116,62;116,62;116,62;116,62;116,62;125,06;116,62;-;131,34;116,62;116,62
16.11.2023 12:00;16.11.2023 13:00;122,63;122,83;122,63;122,63;122,63;122,63;122,63;122,63;122,63;122,63;122,63;124,81;122,63;-;125,85;122,63;122,63
16.11.2023 13:00;16.11.2023 14:00;131,64;127,25;126,66;131,64;131,64;103,15;131,64;131,64;126,91;129,54;131,64;125,96;129,32;-;130,16;125,77;127,86
16.11.2023 14:00;16.11.2023 15:00;146,82;136,14;134,67;146,52;143,30;90,28;146,52;142,27;137,56;142,74;143,30;128,03;142,34;-;137,56;135,27;139,42
16.11.2023 15:00;16.11.2023 16:00;158,50;146,93;144,38;158,50;158,50;84,79;158,50;153,90;147,33;159,04;158,50;138,29;154,49;-;156,17;149,44;152,13
16.11.2023 16:00;16.11.2023 17:00;158,24;147,73;143,81;158,24;158,24;89,61;158,24;153,65;149,13;159,36;158,24;142,10;154,42;-;166,01;166,01;155,50
16.11.2023 17:00;16.11.2023 18:00;182,39;169,08;164,02;182,39;182,39;111,40;181,22;182,39;171,29;164,94;182,39;159,28;178,18;-;179,99;179,99;179,99
16.11.2023 18:00;16.11.2023 19:00;142,26;138,73;132,55;142,26;142,26;120,52;140,44;138,13;138,40;143,93;142,26;143,86;141,42;-;177,92;159,40;147,78
16.11.2023 19:00;16.11.2023 20:00;125,23;124,87;125,26;125,23;122,22;125,28;125,26;122,07;124,95;126,14;122,22;129,55;125,43;-;170,00;127,65;125,96
16.11.2023 20:00;16.11.2023 21:00;121,18;120,38;121,19;121,18;117,61;121,20;121,19;117,61;121,22;121,17;117,61;123,00;121,19;-;139,51;121,30;121,21
16.11.2023 21:00;16.11.2023 22:00;115,00;114,36;115,00;115,00;111,26;115,00;115,00;111,26;115,00;115,00;111,26;119,23;115,00;-;132,01;115,00;115,00
16.11.2023 22:00;16.11.2023 23:00;110,20;109,78;110,20;109,86;106,67;110,20;110,20;106,67;110,20;110,20;106,67;116,54;110,20;-;127,40;110,20;110,20
16.11.2023 23:00;17.11.2023 00:00;100,85;97,14;100,85;98,27;84,42;100,85;100,85;95,42;100,85;100,85;84,42;100,92;100,85;-;110,88;100,85;100,85
17.11.2023 00:00;17.11.2023 01:00;106,00;103,35;106,00;106,00;97,10;106,00;106,00;97,10;106,00;106,00;97,10;103,56;106,00;-;106,00;106,00;106,00
17.11.2023 01:00;17.11.2023 02:00;100,00;97,90;100,00;100,00;92,78;100,00;100,00;93,91;100,00;100,00;92,78;97,47;100,00;-;100,00;100,00;100,00
17.11.2023 02:00;17.11.2023 03:00;95,65;95,06;97,51;95,65;87,92;96,93;100,00;92,68;95,96;101,04;87,92;94,18;95,84;-;96,93;96,03;95,89
17.11.2023 03:00;17.11.2023 04:00;92,76;92,46;92,80;92,76;89,26;92,79;92,86;89,89;92,77;99,97;89,26;91,96;92,77;-;92,79;92,77;92,77
17.11.2023 04:00;17.11.2023 05:00;95,70;94,68;95,70;95,70;92,73;95,70;95,70;92,73;95,70;96,81;92,73;92,28;95,70;-;95,70;95,70;95,70
17.11.2023 05:00;17.11.2023 06:00;103,20;102,24;103,20;103,20;100,00;103,20;103,20;100,00;103,20;103,20;100,00;102,27;103,20;-;103,20;103,20;103,20
17.11.2023 06:00;17.11.2023 07:00;119,35;118,41;119,46;119,35;115,09;119,66;119,35;115,09;119,98;121,16;115,09;118,19;120,05;-;126,73;124,40;121,11
17.11.2023 07:00;17.11.2023 08:00;131,03;130,40;131,03;131,03;127,89;131,03;131,03;127,53;131,03;131,03;127,89;133,89;131,03;-;139,82;131,03;131,03
17.11.2023 08:00;17.11.2023 09:00;141,92;141,38;141,92;141,92;141,92;141,92;141,92;137,81;141,92;141,92;141,92;140,08;141,92;-;141,92;141,92;141,92
17.11.2023 09:00;17.11.2023 10:00;134,75;134,54;134,75;134,75;134,75;134,75;134,75;130,84;134,75;134,75;134,75;136,36;134,75;-;137,51;134,75;134,75
17.11.2023 10:00;17.11.2023 11:00;127,91;127,97;127,89;127,91;127,91;127,87;127,90;127,91;127,88;128,08;127,91;128,41;127,97;-;134,36;127,52;128,23
17.11.2023 11:00;17.11.2023 12:00;125,18;124,97;125,18;125,18;125,18;125,18;125,18;125,18;124,95;125,35;125,18;122,90;125,21;-;130,37;126,02;125,45
17.11.2023 12:00;17.11.2023 13:00;119,50;119,76;119,57;119,50;119,50;119,63;119,54;119,50;119,88;121,52;119,50;119,26;120,00;-;120,26;120,26;120,38
17.11.2023 13:00;17.11.2023 14:00;112,00;114,61;112,36;112,00;112,00;112,78;112,10;108,76;115,18;127,93;112,00;119,47;116,09;-;122,90;120,37;119,76
17.11.2023 14:00;17.11.2023 15:00;123,91;123,39;123,91;123,91;123,91;123,91;123,91;120,57;123,91;123,91;123,91;121,58;123,91;-;129,61;123,91;123,91
17.11.2023 15:00;17.11.2023 16:00;129,99;129,03;128,95;129,99;129,99;127,81;129,76;125,96;129,72;129,99;129,99;127,26;129,90;-;135,92;129,63;129,81
17.11.2023 16:00;17.11.2023 17:00;137,65;135,36;133,66;137,65;137,65;127,44;137,65;133,66;136,18;137,04;137,04;134,01;136,99;-;155,00;135,71;136,47
17.11.2023 17:00;17.11.2023 18:00;146,32;145,82;146,32;146,32;146,32;146,32;146,32;142,08;146,32;146,32;146,32;145,01;146,32;-;167,92;146,32;146,32
17.11.2023 18:00;17.11.2023 19:00;149,60;148,56;149,96;149,60;149,60;150,33;149,80;145,26;148,57;147,67;146,01;149,21;148,14;-;166,92;158,67;146,12
17.11.2023 19:00;17.11.2023 20:00;141,00;140,08;141,92;141,00;141,00;141,92;141,83;136,91;140,04;139,08;137,62;139,97;139,57;-;163,56;150,03;137,50
17.11.2023 20:00;17.11.2023 21:00;128,41;128,11;128,47;128,41;128,41;128,53;128,44;124,14;128,19;128,14;125,32;133,04;128,15;-;144,02;129,98;127,85
17.11.2023 21:00;17.11.2023 22:00;120,33;118,81;120,41;120,33;120,33;120,49;120,36;110,48;120,08;119,92;110,48;124,02;120,00;-;134,44;122,40;119,60
17.11.2023 22:00;17.11.2023 23:00;118,14;114,18;118,34;118,14;118,14;118,53;118,24;96,50;117,33;117,12;96,50;120,16;116,95;-;127,26;123,58;116,33
17.11.2023 23:00;18.11.2023 00:00;111,88;106,65;112,47;111,88;111,88;112,93;112,10;92,68;109,19;105,35;92,68;110,73;101,21;-;119,37;119,37;103,82
18.11.2023 00:00;18.11.2023 01:00;110,56;107,12;110,56;110,56;110,56;110,56;110,56;92,22;110,56;110,56;92,22;109,37;110,56;-;125,93;110,56;110,56
18.11.2023 01:00;18.11.2023 02:00;97,38;96,44;97,38;97,38;97,38;97,38;97,38;90,42;97,38;98,13;90,42;100,16;97,38;-;125,17;97,38;97,38
18.11.2023 02:00;18.11.2023 03:00;90,61;91,23;90,61;90,61;90,61;90,61;90,61;87,71;90,61;96,92;87,71;96,92;90,61;-;125,00;90,61;90,61
18.11.2023 03:00;18.11.2023 04:00;85,96;86,51;85,91;85,96;85,96;85,87;85,94;83,08;85,87;92,73;83,08;91,07;86,11;-;123,80;85,01;86,84
18.11.2023 04:00;18.11.2023 05:00;82,48;83,63;82,42;82,48;82,48;82,36;82,46;79,93;82,43;92,70;79,93;90,02;82,72;-;123,39;81,21;83,73
18.11.2023 05:00;18.11.2023 06:00;82,48;83,72;82,44;82,48;82,48;82,45;82,50;79,96;82,47;92,57;79,96;91,09;82,48;-;123,45;82,42;82,52
18.11.2023 06:00;18.11.2023 07:00;86,19;86,46;85,68;86,19;86,19;85,41;86,19;83,43;86,04;86,74;83,43;95,29;86,45;-;123,39;84,54;87,65
